,country_name,location_name,category_name,recruit_post_name,responsibility,last_update_time
74,中国,成都,技术,WXG10-企业微信后台开发工程师（成都）,负责企业微信应用类后台系统开发/维护/运营工作,2021年01月21日
75,中国,成都,技术,WXG10-152 企业微信系统测试工程师（成都）,负责企业微信产品测试； 设计专项及系统测试方案，跟进项目测试过程，保证版本发布质量； 协助团队提升测试效率与质量。,2021年01月21日
76,中国,深圳,技术,35948-数据分析高级工程师(云WAF),负责分布式的计算引擎，提供在线模型应对各类恶意Web行为。负责web服务流量异常模型的，包括但不限于规则模型，机器学习模型的构建、改进以及优化工作。负责应用大数据和机器学习技术，开发反爬虫、自动化攻击对抗、Web服务风控模型；,2021年01月21日
77,中国,深圳,产品,20354-腾讯云数据安全类产品经理,1、腾讯云数据安全产品策划、需求分析、特性规划、原型设计工作，推动功能上线。2、深入市场分析，研究竞品，分析行业生态，不断提升产品竞争力。3、负责分析和抽象云数据安全客户需求，形成产品功能或方案，服务行业客户。4、协调组织各个团队和各类资源达成产品目标。,2021年01月21日
78,中国,深圳,产品,CSIG07-交付项目经理,负责企业安全项目的全流程交付管理，确保项目目标达成且满意度高；负责企业安全交付项目的计划制定、进度跟踪和维护、项目验收结项，确保项目目标达成；负责企业安全项目对外干系人管理、客户关系维护、高效沟通、风险管理、对内确保研发、交付、服务等高效支持，确保全流程管理，达成项目的高满意度；负责企业安全项目相关的流程规范建设，确保项目有序进行并可高效率复制。,2021年01月21日
79,中国,深圳,技术,PCG04-系统架构工程师（深圳）,1、负责基础架构或工具平台的整体技术路线和架构走向，研究和引入新的技术、方法和组件；2、通过工具与平台的建设，提升服务运营效率；3、有技术视野，能够深入技术细节，乐于接受各种技术挑战；4、负责分析系统瓶颈与架构合理性，促进服务架构优化；5、负责日常服务运营过程中的故障处理、优化，保障服务质量。,2021年01月21日
80,中国,深圳,技术,TEG06-高级后台开发工程师,1.负责公司内部研发平台，研发支持系统的系统的设计，开发和运营；2.负责公司内部研发效率工具的开发和维护,2021年01月21日
81,中国,北京,内容,40251-腾讯视频NBA赛事直播导演,负责腾讯视频NBA赛事直播内容的策划和运营工作；负责制定括直播运营方案制定、内容策划、活动策划；负责建立并维护良好的框内直播氛围，主播培养和拓展。,2021年01月21日
82,中国,深圳,产品,15665-和平精英-数据分析（深圳）,搭建并完善数据分析框架体系，全面推进产品的数据化运营；建立关键指标的日常监控机制，对数据波动进行原因挖掘，推动游戏内容及运营策略调优；综合使用数据分析、用户研究等多种手段，对重点内容进行专项研究，支撑研发决策；基于研究结果推动问题解决或内容优化，并持续关注后续数据表现及用户反馈；负责接入并持续维护数据分析相关的管理工具。,2021年01月21日
83,中国,深圳,技术,15581-游戏后台研发工程师（深圳）,参与或主导高可用，易维护的游戏后台解决方案；负责整体游戏后台架构的设计和实现；负责服务器端游戏逻辑的实现；负责服务器或平台工具链的建设和维护；优化改进游戏服务器性能和质量；与策划、前台等团队成员高效沟通，紧密协作；,2021年01月21日
84,中国,深圳,技术,15581-公共技术前台开发,负责欢乐游戏多端公共技术组件研发，实现功能并进行相关的测试及优化；负责欢乐游戏工作室前台通用相关技术研究、编辑器开发及难点攻关等，成果在业务线实现落地； 正确客观评估工作量，与pm共同制定合理工作计划并保证进度的达成,2021年01月21日
85,中国,深圳,技术,15581-公共技术后台开发（深圳）,负责工作室通用平台技术预研与开发；负责游戏后台架构设计，系统模块以及新特性开发；负责服务器性能优化和体验优化；,2021年01月21日
86,中国,北京,技术,TEG15-数据库研发高级工程师（深圳/北京/西雅图）（北京）,负责腾讯分布式数据库的相关研发工作，包括OLTP及OLAP的计算引擎、存储引擎、集群管控，以及MySQL/PostgreSQL内核等。关于我们：TDSQL是腾讯分布式关系型数据库产品系列，是涵盖金融级分布式、云原生、分析型等多引擎融合的完整数据库产品体系，同时具备智能运维、Severless等标准统一的服务化方案，可满足公司内外客户及业务的各类需求，目前已服务集团内部及腾讯云数千家金融政企客户。截至2020年，TDSQL已对外服务超过1000家政府客户，以及超过2000家金融客户。,2021年01月21日
87,中国,深圳,技术,TEG15-数据库研发高级工程师（深圳/北京/西雅图）（深圳）,负责腾讯分布式数据库的相关研发工作，包括OLTP及OLAP的计算引擎、存储引擎、集群管控，以及MySQL/PostgreSQL内核等。关于我们：TDSQL是腾讯分布式关系型数据库产品系列，是涵盖金融级分布式、云原生、分析型等多引擎融合的完整数据库产品体系，同时具备智能运维、Severless等标准统一的服务化方案，可满足公司内外客户及业务的各类需求，目前已服务集团内部及腾讯云数千家金融政企客户。截至2020年，TDSQL已对外服务超过1000家政府客户，以及超过2000家金融客户。,2021年01月21日
88,中国,深圳,设计,27141-FPS手游3D动画特效设计师（深圳）,UI特效以及3D特效制作，与美术团队、程序、和TA紧密沟通合作，高效完成工作。,2021年01月21日
89,中国,深圳,技术,31504-高级服务改进经理,1.负责根据业务发展的需要以及参考同行经验梳理、搭建和不断完善腾讯云售后服务体系，保障服务体系完善并高效运转；2.负责站在客户的角度审视并推动不断改进各项售后服务流程，提升整体问题解决能力和服务流畅度，保障端到端的客户服务体验持续提升；3.负责从服务界面不断分析提炼腾讯云主要产品的体验改进点，通过数据和案例有效驱动产研部门及时进行问题改进，有效实现产品体验提升。,2021年01月21日
90,中国,深圳,产品,34068-高级美术项目经理（深圳）,协助负责人制定中心的阶段目标，提升中心各模块效能；负责建立中心与各项目的协作方式，流程规范，内容定位，并执行落地；需求评审、分配排期、过程跟进与落地，及时发现问题并解决；熟悉各项目组的需求内容与进展，把控优先级，协调资源，进行相关外包管理；协助负责人进行日常美术团队管理，包括团队建设，成员融入与成长。,2021年01月21日
91,中国,深圳,营销与公关,32699-腾讯看点高级品牌 经理（创意方向）,1、通过对产品的深度理解和业务目标，制订清晰的品牌策略或市场项目策略。2、根据策略或项目目标，输出对应的创意内容。并负责创意内容的落地执行，对创意效果负责3、创意内容包括：品牌创意，传播创意，线下大事件等。,2021年01月21日
92,中国,深圳,技术,25924-WEB前端开发高级工程师,负责游戏大管家、潘多拉管理端等系统功能开发、优化迭代及日常需求处理工作。,2021年01月21日
93,中国,深圳,技术,TEG13-大数据应用开发高级工程师（深圳）,1.承担建设基于Hadoop/Spark生态的大数据分析平台；2.负责大数据应用产品的技术方案设计与开发工作；3.跟进大数据前沿技术的发展，将合适的技术方案适时引入业务场景,2021年01月21日
